Time (s),Temperature (K),Mass (mg)
10116.3342,833.0,0.936
10126.4436,833.5,0.936
10136.5398,834.0,0.935
10146.6432,834.5,0.934
10156.7544,835.0,0.934
10166.8314,835.5,0.933
10176.903,836.0,0.932
10186.941,836.5,0.931
10196.9862,837.0,0.931
10207.0176,837.5,0.931
10217.0418,838.0,0.930
10227.0606,838.5,0.930
10237.0656,839.0,0.929
10247.0826,839.5,0.929
10257.0738,840.0,0.929
10267.0986,840.5,0.929
10277.112,841.0,0.929
10287.135,841.5,0.927
10297.1958,842.0,0.927
10307.2488,842.5,0.927
10317.327,843.0,0.926
10327.4112,843.5,0.926
10337.4702,844.0,0.924
10347.5124,844.5,0.924
10357.5852,845.0,0.924
10367.706,845.5,0.923
10377.8664,846.0,0.923
10388.0844,846.5,0.923
10398.282,847.0,0.923
10408.488,847.5,0.923
10418.6238,848.0,0.922
10428.7788,848.5,0.922
10438.8918,849.0,0.922
10448.961,849.5,0.922
10459.0524,850.0,0.923
10469.1012,850.5,0.923
10479.1422,851.0,0.922
10489.1754,851.5,0.922
10499.2638,852.0,0.921
10509.3486,852.5,0.920
10519.4292,853.0,0.921
10529.517,853.5,0.920
10539.5784,854.0,0.920
10549.662,854.5,0.920
10559.7204,855.0,0.919
10569.8322,855.5,0.919
10579.9428,856.0,0.919
10589.9904,856.5,0.918
10600.0866,857.0,0.918
10610.175,857.5,0.918
10620.2274,858.0,0.917
10630.3614,858.5,0.916
10640.4912,859.0,0.916
10650.5976,859.5,0.916
10660.7052,860.0,0.917
10670.7672,860.5,0.917
10680.834,861.0,0.916
10690.8936,861.5,0.916
10700.9592,862.0,0.916
10711.0176,862.5,0.916
10721.0892,863.0,0.916
10731.1482,863.5,0.915
10741.2636,864.0,0.915
10751.3982,864.5,0.915
10761.483,865.0,0.915
10771.6098,865.5,0.913
10781.697,866.0,0.912
10791.7836,866.5,0.912
10801.881,867.0,0.912
10811.9934,867.5,0.911
10822.1154,868.0,0.911
10832.2398,868.5,0.909
10842.3684,869.0,0.910
10852.4838,869.5,0.909
10862.5998,870.0,0.908
10872.7056,870.5,0.908
10882.8048,871.0,0.909
10892.8812,871.5,0.909
10902.963,872.0,0.909
10913.0022,872.5,0.908
10923.0858,873.0,0.907
10933.1694,873.5,0.907
10943.2488,874.0,0.907
10953.3702,874.5,0.906
10963.4394,875.0,0.906
10973.5206,875.5,0.905
10983.6096,876.0,0.905
10993.6908,876.5,0.904
11003.7906,877.0,0.903
11013.882,877.5,0.903
11023.9812,878.0,0.902
11034.0882,878.5,0.902
11044.1994,879.0,0.901
11054.3214,879.5,0.900
11064.4374,880.0,0.900
11074.5462,880.5,0.899
11084.6652,881.0,0.899
11094.7884,881.5,0.899
11104.8888,882.0,0.899
11114.9886,882.5,0.898
11125.0734,883.0,0.899
11135.1456,883.5,0.899
11145.24,884.0,0.899
11155.3116,884.5,0.899
11165.3874,885.0,0.898
11175.453,885.5,0.897
11185.533,886.0,0.897
11195.6454,886.5,0.896
11205.7686,887.0,0.896
11215.9122,887.5,0.896
11226.0732,888.0,0.896
11236.203,888.5,0.895
11246.3112,889.0,0.894
11256.45,889.5,0.894
11266.605,890.0,0.894
11276.805,890.5,0.893
11287.0086,891.0,0.892
11297.1876,891.5,0.892
11307.3558,892.0,0.893
11317.4946,892.5,0.894
11327.6502,893.0,0.892
11337.8082,893.5,0.892
11347.9374,894.0,0.892
11358.0648,894.5,0.892
11368.194,895.0,0.891
11378.3322,895.5,0.891
11388.4944,896.0,0.891
11398.6398,896.5,0.891
11408.8008,897.0,0.891
11418.9546,897.5,0.891
11429.0796,898.0,0.890
11439.2064,898.5,0.890
11449.3512,899.0,0.890
11459.499,899.5,0.890
11469.6438,900.0,0.889
11479.8144,900.5,0.888
11489.9724,901.0,0.889
11500.1058,901.5,0.889
11510.256,902.0,0.888
11520.4164,902.5,0.888
11530.578,903.0,0.888
11540.7492,903.5,0.886
11550.9144,904.0,0.887
11561.0766,904.5,0.886
11571.2364,905.0,0.885
11581.398,905.5,0.885
11591.5794,906.0,0.885
11601.7314,906.5,0.884
11611.8906,907.0,0.884
11622.042,907.5,0.884
11632.1466,908.0,0.884
11642.2626,908.5,0.884
11652.3534,909.0,0.883
11662.4316,909.5,0.883
11672.5218,910.0,0.883
11682.6198,910.5,0.883
11692.7304,911.0,0.881
11702.8386,911.5,0.881
11713.0818,912.0,0.881
11723.3328,912.5,0.880
11733.5904,913.0,0.880
11743.8708,913.5,0.880
11754.0642,914.0,0.880
11764.2486,914.5,0.880
11774.4024,915.0,0.880
11784.546,915.5,0.880
11794.683,916.0,0.879
11804.8812,916.5,0.879
11815.0752,917.0,0.879
11825.2974,917.5,0.879
11835.4782,918.0,0.879
11845.4976,918.5,0.879
11855.514,919.0,0.879
11865.5124,919.5,0.877
11875.5216,920.0,0.878
11885.5872,920.5,0.878
11895.7182,921.0,0.879
11905.8696,921.5,0.877
11916.0432,922.0,0.877
11926.2516,922.5,0.877
11936.4534,923.0,0.877
11946.675,923.5,0.877
11956.9164,924.0,0.876
11967.1542,924.5,0.876
11977.4442,925.0,0.876
11987.7072,925.5,0.875
11997.9426,926.0,0.875
12008.1594,926.5,0.875
12018.3396,927.0,0.874
12028.518,927.5,0.873
12038.6862,928.0,0.873
12048.8766,928.5,0.873
12059.061,929.0,0.873
12069.267,929.5,0.873
12079.4934,930.0,0.872
12089.7036,930.5,0.872
12099.8928,931.0,0.872
12110.0142,931.5,0.872
12120.105,932.0,0.872
12130.1796,932.5,0.872
12140.2608,933.0,0.872
12150.3516,933.5,0.871
12160.476,934.0,0.871
12170.616,934.5,0.871
12180.7338,935.0,0.871
12190.8516,935.5,0.871
12200.9598,936.0,0.870
12211.0776,936.5,0.870
12221.1822,937.0,0.870
12231.2904,937.5,0.871
12241.3956,938.0,0.871
12251.5422,938.5,0.871
12261.6822,939.0,0.871
12271.8702,939.5,0.870
12282.0588,940.0,0.870
12292.2204,940.5,0.870
12302.3886,941.0,0.870
12312.5802,941.5,0.868
12322.7646,942.0,0.868
12332.973,942.5,0.868
12343.182,943.0,0.868
12353.3622,943.5,0.867
12363.5472,944.0,0.867
12373.7268,944.5,0.867
12383.9358,945.0,0.867
12394.0962,945.5,0.867
12404.2926,946.0,0.867
12414.4848,946.5,0.867
12424.6518,947.0,0.867
12434.886,947.5,0.866
12445.0746,948.0,0.866
12455.229,948.5,0.866
12465.3744,949.0,0.866
12475.47,949.5,0.865
12485.5656,950.0,0.864
12495.7056,950.5,0.864
12505.812,951.0,0.864
12515.9862,951.5,0.864
12526.1922,952.0,0.864
12536.3316,952.5,0.863
12546.5256,953.0,0.863
12556.719,953.5,0.863
12566.8992,954.0,0.862
12577.116,954.5,0.862
12587.3406,955.0,0.862
12597.5094,955.5,0.862
12607.6872,956.0,0.860
12617.9004,956.5,0.860
12628.1328,957.0,0.860
12638.3616,957.5,0.860
12648.6024,958.0,0.860
12658.8132,958.5,0.859
12668.961,959.0,0.859
12679.1184,959.5,0.859
12689.2212,960.0,0.860
12699.2742,960.5,0.860
12709.3572,961.0,0.860
12719.4228,961.5,0.860
12729.5034,962.0,0.860
12739.6248,962.5,0.860
12749.7402,963.0,0.860
12759.8772,963.5,0.860
12770.007,964.0,0.859
12780.129,964.5,0.859
12790.2894,965.0,0.858
12800.4648,965.5,0.858
12810.6726,966.0,0.858
12820.9032,966.5,0.858
12831.1068,967.0,0.857
12841.2906,967.5,0.857
12851.4612,968.0,0.857
12861.6546,968.5,0.857
12871.8474,969.0,0.857
12882.0366,969.5,0.857
12892.2264,970.0,0.856
12902.3802,970.5,0.856
12912.5184,971.0,0.856
12922.6512,971.5,0.856
12932.7726,972.0,0.856
12942.8928,972.5,0.856
12953.0148,973.0,0.856
12963.153,973.5,0.856
12973.2984,974.0,0.854
12983.4438,974.5,0.855
12993.6132,975.0,0.855
13003.7592,975.5,0.855
13013.9214,976.0,0.854
13024.0758,976.5,0.854
13034.253,977.0,0.854
13044.4524,977.5,0.853
13054.692,978.0,0.853
13064.9598,978.5,0.853
13075.2432,979.0,0.853
13085.5152,979.5,0.852
13095.7728,980.0,0.853
13105.9944,980.5,0.854
13116.1998,981.0,0.852
13126.3824,981.5,0.853
13136.532,982.0,0.853
13146.6918,982.5,0.853
13156.8318,983.0,0.853
13167.0036,983.5,0.853
13177.1886,984.0,0.854
13187.3778,984.5,0.853
13197.5628,985.0,0.853
13207.74,985.5,0.853
13217.9364,986.0,0.853
13228.131,986.5,0.853
13238.3574,987.0,0.853
13248.5928,987.5,0.853
13258.8204,988.0,0.853
13269.0576,988.5,0.853
13279.269,989.0,0.853
13289.49,989.5,0.853
13299.6978,990.0,0.852
13309.9134,990.5,0.852
13320.132,991.0,0.851
13330.3272,991.5,0.851
13340.5266,992.0,0.851
13350.7236,992.5,0.852
13360.959,993.0,0.851
13371.1764,993.5,0.851
13381.3668,994.0,0.850
13391.553,994.5,0.850
13401.7398,995.0,0.850
13411.9242,995.5,0.850
13422.1392,996.0,0.850
13432.3284,996.5,0.850
13442.5038,997.0,0.850
13452.6348,997.5,0.849
13462.7976,998.0,0.848
13472.952,998.5,0.848
13483.0944,999.0,0.848
13493.2884,999.5,0.848
13503.45,1000.0,0.847
13513.5918,1000.5,0.847
13523.7426,1001.0,0.847
13533.843,1001.5,0.847
13543.9158,1002.0,0.847
13554.006,1002.5,0.847
13564.0542,1003.0,0.846
13574.1606,1003.5,0.846
13584.3312,1004.0,0.846
13594.5354,1004.5,0.846
13604.8386,1005.0,0.845
13615.134,1005.5,0.847
13625.415,1006.0,0.847
13635.6768,1006.5,0.847
13645.95,1007.0,0.846
13656.2058,1007.5,0.845
13666.4724,1008.0,0.844
13676.7282,1008.5,0.844
13686.9552,1009.0,0.844
13697.2026,1009.5,0.843
13707.4566,1010.0,0.843
13717.725,1010.5,0.843
13727.9988,1011.0,0.844
13738.2648,1011.5,0.844
13748.5098,1012.0,0.844
13758.7608,1012.5,0.844
13768.9914,1013.0,0.844
13779.207,1013.5,0.844
13789.3962,1014.0,0.844
13799.55,1014.5,0.844
13809.6996,1015.0,0.843
13819.8576,1015.5,0.843
13830.0384,1016.0,0.843
13840.2666,1016.5,0.843
13850.4918,1017.0,0.844
13860.714,1017.5,0.844
13870.9356,1018.0,0.844
13881.147,1018.5,0.844
13891.3536,1019.0,0.844
13901.5812,1019.5,0.845
13911.8136,1020.0,0.845
13922.052,1020.5,0.845
13932.309,1021.0,0.845
13942.5252,1021.5,0.843
13952.7378,1022.0,0.844
13962.855,1022.5,0.844
13972.9974,1023.0,0.844
13983.1434,1023.5,0.843
13993.3074,1024.0,0.842
14003.523,1024.5,0.843
14013.6816,1025.0,0.843
14023.8258,1025.5,0.843
14033.9328,1026.0,0.843
14044.032,1026.5,0.843
14054.1378,1027.0,0.843
14064.3282,1027.5,0.843
14074.5702,1028.0,0.842
14084.8062,1028.5,0.842
14095.0746,1029.0,0.842
14105.2806,1029.5,0.842
14115.453,1030.0,0.843
14125.6686,1030.5,0.843
14135.904,1031.0,0.843
14146.1382,1031.5,0.842
14156.3178,1032.0,0.842
14166.4968,1032.5,0.842
14176.6332,1033.0,0.842
14186.763,1033.5,0.842
14196.9822,1034.0,0.841
14207.1504,1034.5,0.840
14217.3252,1035.0,0.840
14227.4922,1035.5,0.840
14237.622,1036.0,0.840
14247.7524,1036.5,0.839
14257.8972,1037.0,0.839
14268.09,1037.5,0.839
14278.3248,1038.0,0.839
14288.6148,1038.5,0.839
14298.9354,1039.0,0.839
14309.2512,1039.5,0.839
14319.5664,1040.0,0.839
14329.8468,1040.5,0.839
14340.1302,1041.0,0.839
14350.3866,1041.5,0.839
14360.6166,1042.0,0.839
14370.837,1042.5,0.839
14381.0256,1043.0,0.839
14391.2352,1043.5,0.839
14401.3974,1044.0,0.839
14411.5968,1044.5,0.838
14421.7746,1045.0,0.838
14431.9212,1045.5,0.838
14442.0552,1046.0,0.839
14452.1172,1046.5,0.838
14462.1294,1047.0,0.838
14472.1098,1047.5,0.838
14482.1166,1048.0,0.838
14492.1408,1048.5,0.838
14502.2046,1049.0,0.838
14512.3452,1049.5,0.837
14522.5254,1050.0,0.837
14532.7596,1050.5,0.837
14543.0454,1051.0,0.836
14553.3564,1051.5,0.836
14563.6398,1052.0,0.836
14573.9364,1052.5,0.835
14584.2492,1053.0,0.835
14594.5428,1053.5,0.835
14604.8886,1054.0,0.835
14615.2392,1054.5,0.835
14625.5418,1055.0,0.835
14635.8258,1055.5,0.834
14646.0624,1056.0,0.834
14656.23,1056.5,0.834
14666.3742,1057.0,0.834
14676.4944,1057.5,0.834
14686.5828,1058.0,0.834
14696.7042,1058.5,0.834
14706.8352,1059.0,0.834
14716.9584,1059.5,0.834
14727.1002,1060.0,0.834
14737.23,1060.5,0.834
14747.3796,1061.0,0.834
14757.5814,1061.5,0.834
14767.8072,1062.0,0.834
